PERMNO,date,COMNAM,PERMCO,CAR,Ret
59555,201006,HONDA MOTOR LTD,2172,-0.06868967244532051,-0.05055777547423231
59555,201007,HONDA MOTOR LTD,2172,0.07770414599676222,0.09988424823973434
59555,201008,HONDA MOTOR LTD,2172,0.060521237708806845,0.03586123025070262
59555,201009,HONDA MOTOR LTD,2172,-0.003840755773421419,0.08167952120923525
59555,201010,HONDA MOTOR LTD,2172,-0.02667773860834562,0.012287202201541605
59555,201011,HONDA MOTOR LTD,2172,-0.011133011737631636,0.00553564997861289
59555,201012,HONDA MOTOR LTD,2172,0.06367433827078459,0.0910438190889809
59555,201101,HONDA MOTOR LTD,2172,0.10675112018661091,0.09737985473063375
59555,201102,HONDA MOTOR LTD,2172,-0.00041464633557333264,0.0034390795808328925
59555,201103,HONDA MOTOR LTD,2172,-0.1557239505732762,-0.14755150237598855
59555,201104,HONDA MOTOR LTD,2172,-0.010430520881395181,0.022146936079312417
59555,201105,HONDA MOTOR LTD,2172,-0.019591406492461477,-0.009167897034358757
59555,201106,HONDA MOTOR LTD,2172,0.03983830214870884,0.020958821391213446
59555,201107,HONDA MOTOR LTD,2172,0.04054333466943594,0.029852933737915987
59555,201108,HONDA MOTOR LTD,2172,-0.1698147863106628,-0.20304807474570152
59555,201109,HONDA MOTOR LTD,2172,-0.06702220169238741,-0.10125672551292705
59555,201110,HONDA MOTOR LTD,2172,-0.06709718400881498,0.025403579305825017
59555,201111,HONDA MOTOR LTD,2172,0.0818105986827993,0.056879263770081866
59555,201112,HONDA MOTOR LTD,2172,-0.0013019779994236991,-0.029319650840520465
59555,201201,HONDA MOTOR LTD,2172,0.011228805503571027,0.10846509147127642
59555,201202,HONDA MOTOR LTD,2172,0.1020325085636994,0.11290895437515566
59555,201203,HONDA MOTOR LTD,2172,0.018969855013259172,0.012935968408273144
59555,201204,HONDA MOTOR LTD,2172,-0.03212375402053835,-0.06420897544371862
59555,201205,HONDA MOTOR LTD,2172,-0.04623760694388305,-0.12547819257692716
59555,201206,HONDA MOTOR LTD,2172,0.06662995269269534,0.09338013665053393
59555,201207,HONDA MOTOR LTD,2172,-0.061111362625885506,-0.0955983213131025
59555,201208,HONDA MOTOR LTD,2172,-0.008839811892535706,0.01230498222706636
59555,201209,HONDA MOTOR LTD,2172,-0.035411384833045186,-0.024090868674561908
59555,201210,HONDA MOTOR LTD,2172,0.022266081575775955,-0.024239415299778858
59555,201211,HONDA MOTOR LTD,2172,0.08850419692133749,0.09904048627900776
59555,201212,HONDA MOTOR LTD,2172,0.10315572849436405,0.10930094197086895
25785,200401,FORD MOTOR CO DEL,20750,-0.07631721391470263,-0.0888312137066157
25785,200402,FORD MOTOR CO DEL,20750,-0.0689379641287919,-0.0558647803564381
25785,200403,FORD MOTOR CO DEL,20750,-0.019799189282802224,-0.013177442380766203
25785,200404,FORD MOTOR CO DEL,20750,0.04608464028212656,0.13039472843279595
25785,200405,FORD MOTOR CO DEL,20750,-0.009648342961657947,-0.03376673317789653
25785,200406,FORD MOTOR CO DEL,20750,0.05717693013939693,0.052471000619241356
25785,200407,FORD MOTOR CO DEL,20750,0.03704289038799109,-0.05449314529637051
25785,200408,FORD MOTOR CO DEL,20750,-0.04234499290904107,-0.04232312064652231
25785,200409,FORD MOTOR CO DEL,20750,0.044640175385751955,-0.004261065458679777
25785,200410,FORD MOTOR CO DEL,20750,-0.13244584347591176,-0.06772225049638055
25785,200411,FORD MOTOR CO DEL,20750,0.06685086572684824,0.0845782526752596
25785,200412,FORD MOTOR CO DEL,20750,-0.07158005716536099,0.03192493278437385
25785,200501,FORD MOTOR CO DEL,20750,0.04735276400975372,-0.09825140095773402
25785,200502,FORD MOTOR CO DEL,20750,0.03463920769101314,-0.04028463892163858
25785,200503,FORD MOTOR CO DEL,20750,-0.03524622514077458,-0.11020333430839042
25785,200504,FORD MOTOR CO DEL,20750,-0.1269617215219669,-0.2071644006684804
25785,200505,FORD MOTOR CO DEL,20750,0.013327923540328072,0.09120996722777357
25785,200506,FORD MOTOR CO DEL,20750,0.0506987822430665,0.02571842772548393
25785,200507,FORD MOTOR CO DEL,20750,-0.03239438710212971,0.056941612562472196
25785,200508,FORD MOTOR CO DEL,20750,0.017300297746523013,-0.07439493640094638
25785,200509,FORD MOTOR CO DEL,20750,0.07465142407362746,-0.0110943149535284
25785,200510,FORD MOTOR CO DEL,20750,-0.14221569558142472,-0.15787677979033396
25785,200511,FORD MOTOR CO DEL,20750,-0.08183085635709561,-0.02310078022803934
25785,200512,FORD MOTOR CO DEL,20750,-0.020169333145894267,-0.05174708154389607
25785,200601,FORD MOTOR CO DEL,20750,0.07743239932479766,0.11720686970465495
25785,200602,FORD MOTOR CO DEL,20750,-0.11062165633901475,-0.07374988242934699
25785,200603,FORD MOTOR CO DEL,20750,-0.03914487612424828,-0.0012557881720062637
25785,200604,FORD MOTOR CO DEL,20750,-0.0630938491002029,-0.12140182558540381
25785,200605,FORD MOTOR CO DEL,20750,0.056477074244698756,0.029768488993604823
25785,200606,FORD MOTOR CO DEL,20750,0.01860491369360795,-0.032650265894845334
25785,200607,FORD MOTOR CO DEL,20750,0.020781840089703074,-0.030771627416754144
25785,200608,FORD MOTOR CO DEL,20750,0.11845788314327158,0.227034372244042
25785,200609,FORD MOTOR CO DEL,20750,-0.05352468422289945,-0.03402535244212823
25785,200610,FORD MOTOR CO DEL,20750,-0.04477431677924253,0.023214447471673356
25785,200611,FORD MOTOR CO DEL,20750,-0.074465903459559,-0.018282103878041273
25785,200612,FORD MOTOR CO DEL,20750,-0.019065692582842457,-0.07932571477438799
25785,200701,FORD MOTOR CO DEL,20750,0.06792105319659207,0.07932583539738068
25785,200702,FORD MOTOR CO DEL,20750,-0.05880947676797801,-0.02743286365124467
25785,200703,FORD MOTOR CO DEL,20750,0.04260096052199612,-0.0025312007875318487
25785,200704,FORD MOTOR CO DEL,20750,-0.000677227867164477,0.018832549079280975
25785,200705,FORD MOTOR CO DEL,20750,-0.003342387305500862,0.03663371591350621
25785,200706,FORD MOTOR CO DEL,20750,0.12548508607271222,0.12177151552965465
25785,200707,FORD MOTOR CO DEL,20750,0.010045399350163962,-0.1015931765552808
25785,200708,FORD MOTOR CO DEL,20750,-0.11711546708330757,-0.08583679435470389
25785,200709,FORD MOTOR CO DEL,20750,0.15872145795619708,0.08348416368013375
25785,200710,FORD MOTOR CO DEL,20750,0.09913902958501672,0.04378623680985993
25785,200711,FORD MOTOR CO DEL,20750,-0.05537129660111747,-0.16643954625785146
25785,200712,FORD MOTOR CO DEL,20750,0.04161710539049924,-0.10966086000959618
25785,200801,FORD MOTOR CO DEL,20750,-0.07167231590291119,-0.01346322384299367
25785,200802,FORD MOTOR CO DEL,20750,0.135880603253765,-0.016704750674771087
25785,200803,FORD MOTOR CO DEL,20750,-0.04075419525395443,-0.13243827600853084
25785,200804,FORD MOTOR CO DEL,20750,0.34137233410310397,0.3674558208820995
25785,200805,FORD MOTOR CO DEL,20750,-0.20882483256945025,-0.19450143123332664
25785,200806,FORD MOTOR CO DEL,20750,0.026319774072818006,-0.3462254449043115
25785,200807,FORD MOTOR CO DEL,20750,-0.09277660722141438,-0.002081164120491289
25785,200808,FORD MOTOR CO DEL,20750,-0.24420013914552846,-0.07346679313754231
25785,200809,FORD MOTOR CO DEL,20750,0.29951024342189897,0.15350961724768725
25785,200810,FORD MOTOR CO DEL,20750,-0.24410284548697606,-0.8647567164622352
25785,200811,FORD MOTOR CO DEL,20750,0.3781633689549974,0.2056392408633216
25785,200812,FORD MOTOR CO DEL,20750,-0.4101763394549843,-0.1609895114187877
25785,200901,FORD MOTOR CO DEL,20750,-0.29065306751828507,-0.2026132476622295
25785,200902,FORD MOTOR CO DEL,20750,0.17762779932869632,0.06720901469341505
25785,200903,FORD MOTOR CO DEL,20750,0.0030968193997530816,0.27383666562972786
25785,200904,FORD MOTOR CO DEL,20750,0.32421960664202365,0.8214366080604861
25785,200905,FORD MOTOR CO DEL,20750,-0.4017050927644717,-0.03922119315339649
25785,200906,FORD MOTOR CO DEL,20750,0.09728170773042089,0.054158585517488485
25785,200907,FORD MOTOR CO DEL,20750,0.128161111414452,0.2760828103584211
25785,200908,FORD MOTOR CO DEL,20750,-0.2132992158295996,-0.05129329438755058
25785,200909,FORD MOTOR CO DEL,20750,-0.266090834784012,-0.05267951790946066
25785,200910,FORD MOTOR CO DEL,20750,0.07771786140614934,-0.029558582241568588
25785,200911,FORD MOTOR CO DEL,20750,0.2275579112074307,0.23901690047049992
25785,200912,FORD MOTOR CO DEL,20750,0.06444107076198308,0.11765769446817162
25785,201001,FORD MOTOR CO DEL,20750,-0.001720573871927503,0.08065790301745454
25785,201002,FORD MOTOR CO DEL,20750,0.1308395335658704,0.07975897511756917
25785,201003,FORD MOTOR CO DEL,20750,0.0802765830254125,0.06831077224347891
25785,201004,FORD MOTOR CO DEL,20750,0.03578787923334553,0.035174075007654085
25785,201005,FORD MOTOR CO DEL,20750,-0.0447550899784312,-0.10433659559848668
25785,201006,FORD MOTOR CO DEL,20750,-0.175844555534403,-0.15159644466501973
25785,201007,FORD MOTOR CO DEL,20750,0.2081179335988042,0.236545344754395
25785,201008,FORD MOTOR CO DEL,20750,-0.04337557143409379,-0.12362406128139312
25785,201009,FORD MOTOR CO DEL,20750,-0.0801247189938917,0.08123522710873383
25785,201010,FORD MOTOR CO DEL,20750,0.09421019678972335,0.14359112343389133
25785,201011,FORD MOTOR CO DEL,20750,0.10571996432613202,0.12053125583750313
25785,201012,FORD MOTOR CO DEL,20750,-0.06442020621963873,0.05195182750701082
25785,201101,FORD MOTOR CO DEL,20750,-0.032515694119984576,-0.05132487383354443
25785,201102,FORD MOTOR CO DEL,20750,-0.06218973000478777,-0.058080485876562386
25785,201103,FORD MOTOR CO DEL,20750,0.009106008420612318,-0.009345533779794067
25785,201104,FORD MOTOR CO DEL,20750,-0.011593321738162594,0.036870838975702466
25785,201105,FORD MOTOR CO DEL,20750,-0.045639166353650104,-0.036200398897885906
25785,201106,FORD MOTOR CO DEL,20750,-0.0189752222618012,-0.07875861580583349
25785,201107,FORD MOTOR CO DEL,20750,-0.08311956310179582,-0.12168865265887711
25785,201108,FORD MOTOR CO DEL,20750,-0.00963358873863232,-0.09350990127859905
25785,201109,FORD MOTOR CO DEL,20750,-0.06851508024339872,-0.13971734336970906
25785,201110,FORD MOTOR CO DEL,20750,0.0009741243241713508,0.18884937084579284
25785,201111,FORD MOTOR CO DEL,20750,-0.002967544779947655,-0.09702424798020959
25785,201112,FORD MOTOR CO DEL,20750,0.07298815705111243,0.014981219043070164
25785,201201,FORD MOTOR CO DEL,20750,-0.12098097398023991,0.14749026269687765
25785,201202,FORD MOTOR CO DEL,20750,-0.02879919758530283,-0.003226198586599841
25785,201203,FORD MOTOR CO DEL,20750,0.02591508185875129,0.007644704641598784
25785,201204,FORD MOTOR CO DEL,20750,0.0057784440037691245,-0.09627304320854885
25785,201205,FORD MOTOR CO DEL,20750,0.13362155795239125,-0.06595819506455058
25785,201206,FORD MOTOR CO DEL,20750,-0.18149372341494505,-0.09635232264658719
25785,201207,FORD MOTOR CO DEL,20750,0.058649757091443044,-0.03717863960545651
25785,201208,FORD MOTOR CO DEL,20750,-0.05910414617005334,0.016103637598501253
25785,201209,FORD MOTOR CO DEL,20750,0.01208830319818173,0.05417942550146137
25785,201210,FORD MOTOR CO DEL,20750,0.19117732971049364,0.12832021298334095
25785,201211,FORD MOTOR CO DEL,20750,0.00916902892320588,0.025654101431309397
25785,201212,FORD MOTOR CO DEL,20750,0.06359381754322356,0.12310573382092109
76655,200401,TOYOTA MOTOR CORP,4521,-0.028399565399938823,-0.03477986831732232
76655,200402,TOYOTA MOTOR CORP,4521,0.04145412387331167,0.040291293723495464
76655,200403,TOYOTA MOTOR CORP,4521,0.0737055083300986,0.0809844179713274
76655,200404,TOYOTA MOTOR CORP,4521,-0.05726088431662106,-0.01746665779863595
76655,200405,TOYOTA MOTOR CORP,4521,-0.0006372561322380391,-0.01181654114083768
76655,200406,TOYOTA MOTOR CORP,4521,0.12341759562821217,0.12055873539072287
76655,200407,TOYOTA MOTOR CORP,4521,0.01923731630627798,-0.020047617303781032
76655,200408,TOYOTA MOTOR CORP,4521,-0.005832732750287587,-0.010176606451560547
76655,200409,TOYOTA MOTOR CORP,4521,-0.01319668336524687,-0.029810964031656496
76655,200410,TOYOTA MOTOR CORP,4521,-0.005147151479810788,0.015717825252050982
76655,200411,TOYOTA MOTOR CORP,4521,-0.04121030315024665,-0.03782440844058656
76655,200412,TOYOTA MOTOR CORP,4521,0.06136777700684146,0.0915184548377799
76655,200501,TOYOTA MOTOR CORP,4521,0.009353206548055151,-0.04599053678594255
76655,200502,TOYOTA MOTOR CORP,4521,0.029543494859785135,-0.005257798027041684
76655,200503,TOYOTA MOTOR CORP,4521,-0.006851051246735686,-0.03491862043895093
76655,200504,TOYOTA MOTOR CORP,4521,0.005221790754477638,-0.022707883468885342
76655,200505,TOYOTA MOTOR CORP,4521,-0.045411677400044634,-0.013848448651774486
76655,200506,TOYOTA MOTOR CORP,4521,0.006839244181156305,-0.0030727159601806457
76655,200507,TOYOTA MOTOR CORP,4521,0.027719074701702522,0.05933155086630241
76655,200508,TOYOTA MOTOR CORP,4521,0.1095355346456136,0.07758584590497046
76655,200509,TOYOTA MOTOR CORP,4521,0.15756377018624929,0.12562774089401996
76655,200510,TOYOTA MOTOR CORP,4521,0.008542449517109911,0.004751692805397151
76655,200511,TOYOTA MOTOR CORP,4521,0.024549988074290992,0.04157563046533269
76655,200512,TOYOTA MOTOR CORP,4521,0.08976489882522913,0.07820471190138585
76655,200601,TOYOTA MOTOR CORP,4521,-0.028337469384742166,-0.008736048392611932
76655,200602,TOYOTA MOTOR CORP,4521,0.017265332440023335,0.03001500884309797
76655,200603,TOYOTA MOTOR CORP,4521,0.010714767571433463,0.0274371356221198
76655,200604,TOYOTA MOTOR CORP,4521,0.09820873516059138,0.07285447256555856
76655,200605,TOYOTA MOTOR CORP,4521,-0.07307773510591503,-0.0869106547895536
76655,200606,TOYOTA MOTOR CORP,4521,-0.005394940725989942,-0.026326521693149738
76655,200607,TOYOTA MOTOR CORP,4521,0.034786833474924936,0.0060059282518240805
76655,200608,TOYOTA MOTOR CORP,4521,-0.019926279748435003,0.029220881074947795
76655,200609,TOYOTA MOTOR CORP,4521,0.011916324365105691,0.013019872412270683
76655,200610,TOYOTA MOTOR CORP,4521,0.05903972486309154,0.08025468520471202
76655,200611,TOYOTA MOTOR CORP,4521,-0.0013410264141872354,0.01722381481966655
76655,200612,TOYOTA MOTOR CORP,4521,0.13852513795479607,0.11224238120658164
76655,200701,TOYOTA MOTOR CORP,4521,-0.021436832908054874,-0.019016676236645758
76655,200702,TOYOTA MOTOR CORP,4521,-0.0039225642081765835,0.013716497263572956
76655,200703,TOYOTA MOTOR CORP,4521,-0.013675614722901124,-0.03278355617595962
76655,200704,TOYOTA MOTOR CORP,4521,-0.05261847528205615,-0.05402438885426352
76655,200705,TOYOTA MOTOR CORP,4521,-0.014960199198850879,-0.0054508288120296644
76655,200706,TOYOTA MOTOR CORP,4521,0.036663845995378266,0.04152382817738672
76655,200707,TOYOTA MOTOR CORP,4521,-0.008105544610736681,-0.042600658739363424
76655,200708,TOYOTA MOTOR CORP,4521,-0.05436458415904764,-0.04190070111507184
76655,200709,TOYOTA MOTOR CORP,4521,0.0588822567475959,0.020335818457838405
76655,200710,TOYOTA MOTOR CORP,4521,0.0014912918250659518,-0.020926438535543775
76655,200711,TOYOTA MOTOR CORP,4521,0.01438533394868178,-0.017541964520915942
76655,200712,TOYOTA MOTOR CORP,4521,-0.002588915268412398,-0.057467049698389734
76655,200801,TOYOTA MOTOR CORP,4521,-0.006651004553044049,0.02004867545522123
76655,200802,TOYOTA MOTOR CORP,4521,0.0557140513878272,0.0021207496199751098
76655,200803,TOYOTA MOTOR CORP,4521,-0.029810705246564973,-0.059548326230384065
76655,200804,TOYOTA MOTOR CORP,4521,0.002273530738643838,0.00602779627828523
76655,200805,TOYOTA MOTOR CORP,4521,-0.0032050218622691976,0.005404370048838104
76655,200806,TOYOTA MOTOR CORP,4521,0.02096020605144153,-0.08216821496457918
76655,200807,TOYOTA MOTOR CORP,4521,-0.12278612205275807,-0.08836574828196452
76655,200808,TOYOTA MOTOR CORP,4521,-0.01614119476193203,0.04031530617539362
76655,200809,TOYOTA MOTOR CORP,4521,0.0349625976425329,-0.027554152894373813
76655,200810,TOYOTA MOTOR CORP,4521,-0.007429775824451199,-0.12010197231286183
76655,200811,TOYOTA MOTOR CORP,4521,-0.10521119596804167,-0.1871962186761388
76655,200812,TOYOTA MOTOR CORP,4521,-0.03882591182634616,0.03641292885979346
76655,200901,TOYOTA MOTOR CORP,4521,-0.09053042618849473,-0.029936663622164933
76655,200902,TOYOTA MOTOR CORP,4521,0.012441249878554977,-0.005843037343268466
76655,200903,TOYOTA MOTOR CORP,4521,-0.08653172405571423,0.013927559697413132
76655,200904,TOYOTA MOTOR CORP,4521,-0.07389843562842836,0.22358585348418206
76655,200905,TOYOTA MOTOR CORP,4521,-0.08891745605289422,0.012428445906924757
76655,200906,TOYOTA MOTOR CORP,4521,-0.048503478361012764,-0.05937003414077415
76655,200907,TOYOTA MOTOR CORP,4521,0.06147090960367209,0.10842740793224942
76655,200908,TOYOTA MOTOR CORP,4521,-0.024142696473666077,0.011926594578735922
76655,200909,TOYOTA MOTOR CORP,4521,-0.14771284979380056,-0.07507597898273105
76655,200910,TOYOTA MOTOR CORP,4521,0.04221097778947549,0.004064727789700964
76655,200911,TOYOTA MOTOR CORP,4521,0.004947979574514058,-0.004446872698766574
76655,200912,TOYOTA MOTOR CORP,4521,0.04258984965185187,0.06911179774827658
76655,201001,TOYOTA MOTOR CORP,4521,-0.13291445987036649,-0.0889142772655873
76655,201002,TOYOTA MOTOR CORP,4521,0.00208694937059785,-0.028586734852173237
76655,201003,TOYOTA MOTOR CORP,4521,0.09467397258088246,0.07895165114931274
76655,201004,TOYOTA MOTOR CORP,4521,-0.04349419463058176,-0.04228973779528985
76655,201005,TOYOTA MOTOR CORP,4521,-0.06059083414118608,-0.06359603208660956
76655,201006,TOYOTA MOTOR CORP,4521,-0.07582373620161817,-0.05352209210240548
76655,201007,TOYOTA MOTOR CORP,4521,0.02294247663178206,0.023920607353925743
76655,201008,TOYOTA MOTOR CORP,4521,-0.012253422301205814,-0.03462353638185786
76655,201009,TOYOTA MOTOR CORP,4521,0.007315072737365783,0.06026502775847581
76655,201010,TOYOTA MOTOR CORP,4521,-0.03035485036038998,-0.010674773198168614
76655,201011,TOYOTA MOTOR CORP,4521,0.0806091315356332,0.09258556231193232
76655,201012,TOYOTA MOTOR CORP,4521,-0.015319957101664557,0.0120263921675708
76655,201101,TOYOTA MOTOR CORP,4521,0.059598226850603994,0.04415850218290506
76655,201102,TOYOTA MOTOR CORP,4521,0.1303305280704049,0.12690838384066389
76655,201103,TOYOTA MOTOR CORP,4521,-0.1401135196535807,-0.1414080464613992
76655,201104,TOYOTA MOTOR CORP,4521,-0.023423178685209923,-0.007128346399464609
76655,201105,TOYOTA MOTOR CORP,4521,0.03721506795686494,0.04430966551900427
76655,201106,TOYOTA MOTOR CORP,4521,0.007836094748801361,-0.01049993185613429
76655,201107,TOYOTA MOTOR CORP,4521,0.003576687380103628,-0.006084472920375787
76655,201108,TOYOTA MOTOR CORP,4521,-0.10737352670423563,-0.13130187983623917
76655,201109,TOYOTA MOTOR CORP,4521,-0.028533537977106446,-0.04364472467717413
76655,201110,TOYOTA MOTOR CORP,4521,-0.09051152082986857,-0.02296877425380991
76655,201111,TOYOTA MOTOR CORP,4521,0.02116638169894169,-0.012064484101059208
76655,201112,TOYOTA MOTOR CORP,4521,0.030913579795384626,0.0033324412446488058
76655,201201,TOYOTA MOTOR CORP,4521,0.011193257479560178,0.1053910151927108
76655,201202,TOYOTA MOTOR CORP,4521,0.12017083004091546,0.11832688774202468
76655,201203,TOYOTA MOTOR CORP,4521,0.07150959807594474,0.05711069047898488
76655,201204,TOYOTA MOTOR CORP,4521,-0.022322036898607043,-0.05980414599879209
76655,201205,TOYOTA MOTOR CORP,4521,0.006601707515407091,-0.06165734238880446
76655,201206,TOYOTA MOTOR CORP,4521,0.02463685594450459,0.04563280399719769
76655,201207,TOYOTA MOTOR CORP,4521,-0.006501668165462529,-0.05058722792168014
76655,201208,TOYOTA MOTOR CORP,4521,0.018340064419580155,0.03984359604452586
76655,201209,TOYOTA MOTOR CORP,4521,-0.015047142694305498,-0.004789451132233678
76655,201210,TOYOTA MOTOR CORP,4521,0.018245670625166226,-0.013335524160042403
76655,201211,TOYOTA MOTOR CORP,4521,0.09908444244600866,0.10538651531983217
76655,201212,TOYOTA MOTOR CORP,4521,0.060765895529406096,0.08000732243210165
12079,200401,GENERAL MOTORS CORP,20799,-0.09516193383309447,-0.07220839288199224
12079,200402,GENERAL MOTORS CORP,20799,-0.026876378987021363,-0.021567924516864546
12079,200403,GENERAL MOTORS CORP,20799,-0.019719700661941047,-0.02142488244079401
12079,200404,GENERAL MOTORS CORP,20799,0.01838135356585537,0.006771024785699823
12079,200405,GENERAL MOTORS CORP,20799,-0.0369879776410622,-0.0327969895153382
12079,200406,GENERAL MOTORS CORP,20799,0.008447691604020492,0.026094556237243497
